rank,repo_name,forks,stars,language,repo_url,description,id
651,moco,1057,4145,Java,https://github.com/dreamhead/moco,Easy Setup Stub Server,MDEwOlJlcG9zaXRvcnk2Mjc1ODIy
652,BGABanner-Android,797,4140,Java,https://github.com/bingoogolapple/BGABanner-Android,引导界面滑动导航 + 大于等于1页时无限轮播 + 各种切换动画轮播效果,MDEwOlJlcG9zaXRvcnkyNTczOTQyNA==
653,lwjgl3,579,4140,Java,https://github.com/LWJGL/lwjgl3,"LWJGL is a Java library that enables cross-platform access to popular native APIs useful in the development of graphics (OpenGL, Vulkan, bgfx), audio (OpenAL, Opus), parallel computing (OpenCL, CUDA) and XR (OpenVR, LibOVR, OpenXR) applications.",MDEwOlJlcG9zaXRvcnk3Mjk2MjQ0
654,AndroidHttpCapture,826,4139,Java,https://github.com/JZ-Darkal/AndroidHttpCapture,"AndroidHttpCapture网络诊断工具 是一款Android手机抓包软件 主要功能包括：手机端抓包、PING/DNS/TraceRoute诊断、抓包HAR数据上传分享。你也可以看成是Android版的""Fiddler"" \(^o^)/~",MDEwOlJlcG9zaXRvcnk3MTAwOTc0MQ==
655,simplify,439,4139,Java,https://github.com/CalebFenton/simplify,Android virtual machine and deobfuscator,MDEwOlJlcG9zaXRvcnkxNTk1ODY3Ng==
656,CircleIndicator,718,4131,Java,https://github.com/ongakuer/CircleIndicator,A lightweight indicator like in nexus 5 launcher,MDEwOlJlcG9zaXRvcnkyMjQzMDAyMA==
657,OpenHub,447,4125,Java,https://github.com/ThirtyDegreesRay/OpenHub,"An open source GitHub Android client app, faster and concise.",MDEwOlJlcG9zaXRvcnk5Njg5NjMxMw==
658,AndroidWiFiADB,496,4124,Java,https://github.com/pedrovgs/AndroidWiFiADB,"IntelliJ/AndroidStudio plugin which provides a button to connect your Android device over WiFi to install, run and debug your applications without a USB connected.",MDEwOlJlcG9zaXRvcnk0NDQ5ODM1Mg==
659,StepView,835,4113,Java,https://github.com/baoyachi/StepView,Step by step，just use HorizontalStepView，VerticalStepView. step indicator，flow indicator，timeline，order process，express status,MDEwOlJlcG9zaXRvcnk2MTY4NzI1Nw==
660,java-learning,1226,4104,Java,https://github.com/brianway/java-learning,旨在打造在线最佳的 Java 学习笔记，含博客讲解和源码实例，包括 Java SE 和 Java Web,MDEwOlJlcG9zaXRvcnk1MTM0ODI5MA==
661,Tangram-Android,529,4096,Java,https://github.com/alibaba/Tangram-Android,"Tangram is a modular UI solution for building native page dynamically including Tangram for Android, Tangram for iOS and even backend CMS. This project provides the sdk on Android.",MDEwOlJlcG9zaXRvcnk4NjU4NTU3Mw==
662,mockserver,999,4091,Java,https://github.com/mock-server/mockserver,"MockServer enables easy mocking of any system you integrate with via HTTP or HTTPS with clients written in Java, JavaScript and Ruby.  MockServer also includes a proxy that introspects all proxied traffic including encrypted SSL traffic and supports Port Forwarding, Web Proxying (i.e. HTTP proxy), HTTPS Tunneling Proxying (using HTTP CONNECT) and SOCKS Proxying (i.e. dynamic port forwarding).",MDEwOlJlcG9zaXRvcnk4NDI2NDA2
663,JustTrustMe,733,4090,Java,https://github.com/Fuzion24/JustTrustMe,An xposed module that disables SSL certificate checking for the purposes of auditing an app with cert pinning,MDEwOlJlcG9zaXRvcnkyMjIzNzA5Mg==
664,graphhopper,1391,4086,Java,https://github.com/graphhopper/graphhopper,Open source routing engine for OpenStreetMap. Use it as Java library or standalone web server.,MDEwOlJlcG9zaXRvcnkzNDgwNjY2
665,runelite,4783,4083,Java,https://github.com/runelite/runelite,Open source Old School RuneScape client,MDEwOlJlcG9zaXRvcnk1NzQ2MTIxMw==
666,epic,763,4082,Java,https://github.com/tiann/epic,"Dynamic java method AOP hook for Android(continution of Dexposed on ART), Supporting 5.0~11",MDEwOlJlcG9zaXRvcnk5MjAwNTEwMA==
667,javacpp,560,4077,Java,https://github.com/bytedeco/javacpp,The missing bridge between Java and native C++,MDEwOlJlcG9zaXRvcnkxODk5MjE5Mw==
668,FloatWindow,640,4075,Java,https://github.com/yhaolpz/FloatWindow,Andorid 任意界面悬浮窗，实现悬浮窗如此简单,MDEwOlJlcG9zaXRvcnkxMTA3MDEzMTM=
669,shiro,2282,4070,Java,https://github.com/apache/shiro,Apache Shiro,MDEwOlJlcG9zaXRvcnkyOTE1NzA=
670,hudi,1860,4062,Java,https://github.com/apache/hudi,"Upserts, Deletes And Incremental Processing on Big Data.",MDEwOlJlcG9zaXRvcnk3NjQ3NDIwMA==
671,iceberg,1520,4061,Java,https://github.com/apache/iceberg,Apache Iceberg,MDEwOlJlcG9zaXRvcnkxNTgyNTY0Nzk=
672,LoadingDrawable,637,4060,Java,https://github.com/dinuscxj/LoadingDrawable,"Some beautiful android loading drawable, can be combined with any view as the LoadingView or the ProgressBar. Besides, some Drawable can customize the loading progress too.",MDEwOlJlcG9zaXRvcnk1NjM3MTU1MQ==
673,ViewPagerCards,622,4052,Java,https://github.com/rubensousa/ViewPagerCards,ViewPager cards inspired by Duolingo,MDEwOlJlcG9zaXRvcnk2NjE1MzU0OQ==
674,java-faker,770,4047,Java,https://github.com/DiUS/java-faker,Brings the popular ruby faker gem to Java,MDEwOlJlcG9zaXRvcnkxODUyNDgx
675,AndroidTutorialForBeginners,6082,4045,Java,https://github.com/hussien89aa/AndroidTutorialForBeginners,Step by step to build Android apps using Android Studio,MDEwOlJlcG9zaXRvcnk2OTI3MDQwNw==
676,concurrent,569,4040,Java,https://github.com/RedSpider1/concurrent,这是RedSpider社区成员原创与维护的Java多线程系列文章。,MDEwOlJlcG9zaXRvcnkxNTU5ODczMjk=
677,Phoenix,933,4040,Java,https://github.com/Yalantis/Phoenix,Phoenix Pull-to-Refresh,MDEwOlJlcG9zaXRvcnkyOTEzODM3OQ==
678,Gadgetbridge,661,4036,Java,https://github.com/Freeyourgadget/Gadgetbridge,"We are on codeberg.org now! https://codeberg.org/Freeyourgadget/Gadgetbridge -  Gadgetbridge - A free and cloudless replacement for your gadget vendors' closed source Android applications. Supports Pebble, Mi Band, Liveview, HPlus and more.",MDEwOlJlcG9zaXRvcnkyODgzNjY3OA==
679,ExpandableTextView,798,4024,Java,https://github.com/Manabu-GT/ExpandableTextView,Android's TextView that can expand/collapse like the Google Play's app description,MDEwOlJlcG9zaXRvcnkxOTg5NDY3OA==
680,FloatingActionButton,842,4015,Java,https://github.com/makovkastar/FloatingActionButton,[DEPRECATED] Android floating action button,MDEwOlJlcG9zaXRvcnkyMjEwNTAwMw==
681,Bolts-Android,547,4013,Java,https://github.com/BoltsFramework/Bolts-Android,Bolts is a collection of low-level libraries designed to make developing mobile apps easier.,MDEwOlJlcG9zaXRvcnkxNjM2ODcxMg==
682,QLExpress,1033,4002,Java,https://github.com/alibaba/QLExpress,"QLExpress is a powerful, lightweight, dynamic language for the Java platform aimed at improving developers’ productivity in different business scenes.",MDEwOlJlcG9zaXRvcnk4NTA0ODc3OQ==
683,microservices-platform,1572,4002,Java,https://github.com/zlt2000/microservices-platform,基于SpringBoot2.x、SpringCloud和SpringCloudAlibaba并采用前后端分离的企业级微服务多租户系统架构。并引入组件化的思想实现高内聚低耦合，项目代码简洁注释丰富上手容易，适合学习和企业中使用。真正实现了基于RBAC、jwt和oauth2的无状态统一权限认证的解决方案，面向互联网设计同时适合B端和C端用户，支持CI/CD多环境部署，并提供应用管理方便第三方系统接入；同时还集合各种微服务治理功能和监控功能。模块包括:企业级的认证系统、开发平台、应用监控、慢sql监控、统一日志、单点登录、Redis分布式高速缓存、配置中心、分布式任务调度、接口文档、代码生成等等。,MDEwOlJlcG9zaXRvcnkxNzQyOTE2MDY=
684,traccar,2246,3998,Java,https://github.com/traccar/traccar,Traccar GPS Tracking System,MDEwOlJlcG9zaXRvcnk0MDM4OTQ5
685,powermock,581,3996,Java,https://github.com/powermock/powermock,PowerMock is a Java framework that allows you to unit test code normally regarded as untestable.,MDEwOlJlcG9zaXRvcnkyMDI0OTM5MQ==
686,BadgeView,533,3993,Java,https://github.com/qstumn/BadgeView,支持自由定制外观、拖拽消除的MaterialDesign风格Android BadgeView,MDEwOlJlcG9zaXRvcnk4MTI3NjE2OA==
687,frontend-maven-plugin,851,3990,Java,https://github.com/eirslett/frontend-maven-plugin,"""Maven-node-grunt-gulp-npm-node-plugin to end all maven-node-grunt-gulp-npm-plugins."" A Maven plugin that downloads/installs Node and NPM locally, runs NPM install, Grunt, Gulp and/or Karma.",MDEwOlJlcG9zaXRvcnkxMjQ4ODY0Nw==
688,ForestBlog,1588,3974,Java,https://github.com/saysky/ForestBlog,一个简单漂亮的SSM(Spring+SpringMVC+Mybatis)博客系统,MDEwOlJlcG9zaXRvcnkxMDYxODcwOTM=
689,CC,620,3973,Java,https://github.com/luckybilly/CC,业界首个支持渐进式组件化改造的Android组件化开源框架，支持跨进程调用。Componentize your android project gradually.,MDEwOlJlcG9zaXRvcnkxMTE4MzA1NTA=
690,usb-serial-for-android,1441,3972,Java,https://github.com/mik3y/usb-serial-for-android,"Android USB host serial driver library for CDC, FTDI, Arduino and other devices.",MDEwOlJlcG9zaXRvcnkxMTA3OTY3OQ==
691,hmily,1408,3971,Java,https://github.com/dromara/hmily,Distributed transaction solutions,MDEwOlJlcG9zaXRvcnkxMDUxMTA0Nzk=
692,TwinklingRefreshLayout,676,3964,Java,https://github.com/lcodecorex/TwinklingRefreshLayout,"RefreshLayout that support for OverScroll and better than iOS.  支持下拉刷新和上拉加载的RefreshLayout,自带越界回弹效果，支持RecyclerView,AbsListView,ScrollView,WebView",MDEwOlJlcG9zaXRvcnk1Mjk2MDEyMA==
693,RxJavaSamples,874,3962,Java,https://github.com/rengwuxian/RxJavaSamples,RxJava 2 和 Retrofit 结合使用的几个最常见使用方式举例,MDEwOlJlcG9zaXRvcnk1NDY0MjYyMA==
694,jodd,741,3962,Java,https://github.com/oblac/jodd,Jodd! Lightweight. Java. Zero dependencies. Use what you like.,MDEwOlJlcG9zaXRvcnk1NzIyMDQz
695,killbill,694,3958,Java,https://github.com/killbill/killbill,Open-Source Subscription Billing & Payments Platform,MDEwOlJlcG9zaXRvcnk2MzI1NDIw
696,XCL-Charts,1134,3949,Java,https://github.com/xcltapestry/XCL-Charts,"Android图表库(XCL-Charts is a free charting library for Android platform.),基于Android Canvas来绘制各种图表,使用简便,定制灵活。目前支持3D/非3D/背向式/横向/竖向柱形图(Bar Chart)、3D/非3D饼图(Pie Chart)、堆叠图(Stacked Bar Chart)、面积图(Area Chart)、 折线图(Line Chart)、曲线图(Spline Chart)、环形图(Dount Chart)、南丁格尔玫瑰图(Rose Chart)、仪表盘(Dial Chart)、刻度盘(Gauge Chart)、雷达图(Radar Chart)、漏斗图(Funnel Chart)、圆形图(Circle Chart)、弧线比较图、散点图(Scatter Chart)、气泡图(Bubble Chart)、范围条形图(RangeBar Chart)等图表。其它特性还包括支持图表缩放、手势移动、点击响应、动画效果、多轴显示、图表参考线、混合图表及同数据源不同图表类型切换等。",MDEwOlJlcG9zaXRvcnkyMDY1MjA3NA==
697,spring-cloud-gateway,2957,3942,Java,https://github.com/spring-cloud/spring-cloud-gateway,A Gateway built on Spring Framework and Spring Boot providing routing and more.,MDEwOlJlcG9zaXRvcnk3Mzk2MzgzNQ==
698,jstorm,1830,3939,Java,https://github.com/alibaba/jstorm,Enterprise Stream Process Engine,MDEwOlJlcG9zaXRvcnkxMjU1NDUzMA==
699,dynamic-datasource-spring-boot-starter,1034,3931,Java,https://github.com/baomidou/dynamic-datasource-spring-boot-starter,dynamic datasource for springboot 多数据源 动态数据源 主从分离 读写分离 分布式事务 ,MDEwOlJlcG9zaXRvcnkxMzEzNjQ1NDU=
700,hawk,396,3927,Java,https://github.com/orhanobut/hawk,"✔️ Secure, simple key-value storage for Android",MDEwOlJlcG9zaXRvcnkzMTA0MDIxMw==
701,PojavLauncher,880,3927,Java,https://github.com/PojavLauncherTeam/PojavLauncher,A Minecraft: Java Edition Launcher for Android and iOS based on Boardwalk. This repository contains source code for Android platform.,MDEwOlJlcG9zaXRvcnkyNDY0NjQ1NjU=
702,greys-anatomy,1221,3925,Java,https://github.com/oldmanpushcart/greys-anatomy,Java诊断工具,MDEwOlJlcG9zaXRvcnk2ODAxODUy
703,sodium-fabric,677,3924,Java,https://github.com/CaffeineMC/sodium-fabric,A Fabric mod designed to improve frame rates and reduce micro-stutter,MDEwOlJlcG9zaXRvcnkyMzc1NTM1MTM=
704,BigImageViewer,403,3917,Java,https://github.com/Piasy/BigImageViewer,"Big image viewer supporting pan and zoom, with very little memory usage and full featured image loading choices. Powered by Subsampling Scale Image View, Fresco, Glide, and Picasso. Even with gif and webp support! 🍻",MDEwOlJlcG9zaXRvcnk3Mjk3OTUzNw==
705,android-iconify,535,3911,Java,https://github.com/JoanZapata/android-iconify,"Android integration of multiple icon providers such as FontAwesome, Entypo, Typicons,...",MDEwOlJlcG9zaXRvcnkxMDY0MTY5Nw==
706,failsafe,293,3905,Java,https://github.com/failsafe-lib/failsafe,Fault tolerance and resilience patterns for the JVM,MDEwOlJlcG9zaXRvcnkzODI3OTQ1Nw==
707,Conductor,344,3874,Java,https://github.com/bluelinelabs/Conductor,"A small, yet full-featured framework that allows building View-based Android applications",MDEwOlJlcG9zaXRvcnk1NDA1NzYxMQ==
708,MusicBot,2002,3871,Java,https://github.com/jagrosh/MusicBot,🎶 A Discord music bot that's easy to set up and run yourself!,MDEwOlJlcG9zaXRvcnk2NTY4MTMxOQ==
709,dragonwell8,474,3870,Java,https://github.com/dragonwell-project/dragonwell8,Alibaba Dragonwell8 JDK,MDEwOlJlcG9zaXRvcnkxNzQyNjA2MDU=
710,malmo,616,3868,Java,https://github.com/microsoft/malmo,"Project Malmo is a platform for Artificial Intelligence experimentation and research built on top of Minecraft. We aim to inspire a new generation of research into challenging new problems presented by this unique environment. --- For installation instructions, scroll down to *Getting Started* below, or visit the project page for more information:",MDEwOlJlcG9zaXRvcnk1OTAzMjIwMQ==
711,ahbottomnavigation,694,3856,Java,https://github.com/aurelhubert/ahbottomnavigation,A library to reproduce the behavior of the Bottom Navigation guidelines from Material Design.,MDEwOlJlcG9zaXRvcnk1NDExNTQzNQ==
712,SmartCropper,716,3849,Java,https://github.com/pqpo/SmartCropper,🔥 A library for cropping image in a smart way that can identify the border and correct the cropped image.    智能图片裁剪框架。自动识别边框，手动调节选区，使用透视变换裁剪并矫正选区；适用于身份证，名片，文档等照片的裁剪。,MDEwOlJlcG9zaXRvcnk5OTIyNDA1Nw==
713,tiny-spring,1791,3845,Java,https://github.com/code4craft/tiny-spring,A tiny IoC container refer to Spring.,MDEwOlJlcG9zaXRvcnkxNTgwMzQyMQ==
714,learning-spark,2443,3837,Java,https://github.com/databricks/learning-spark,Example code from Learning Spark book,MDEwOlJlcG9zaXRvcnkyMDg3MzA0NA==
715,micrometer,846,3837,Java,https://github.com/micrometer-metrics/micrometer,"An application observability facade for the most popular observability tools. Think SLF4J, but for observability.",MDEwOlJlcG9zaXRvcnk4Nzg1OTkwOA==
716,jitsi,954,3834,Java,https://github.com/jitsi/jitsi,"Jitsi is an audio/video and chat communicator that supports protocols such as SIP, XMPP/Jabber, IRC and many other useful features.",MDEwOlJlcG9zaXRvcnk5NjUzNzUy
717,spring-boot-starter,1723,3833,Java,https://github.com/mybatis/spring-boot-starter,MyBatis integration with Spring Boot,MDEwOlJlcG9zaXRvcnk0MzE0MjA3Nw==
718,opengrok,706,3832,Java,https://github.com/oracle/opengrok,"OpenGrok is a fast and usable source code search and cross reference engine, written in Java",MDEwOlJlcG9zaXRvcnk3NDgxNTY5
719,jetcache,892,3826,Java,https://github.com/alibaba/jetcache,JetCache is a Java cache framework.,MDEwOlJlcG9zaXRvcnk4ODAyNDUxNw==
720,--,2218,3820,Java,https://github.com/981011512/--,停车场系统源码，新能源充电桩系统，停车场小程序，智能停车，Parking system，【功能介绍】：①兼容市面上主流的多家相机，理论上兼容所有硬件，可灵活扩展，②相机识别后数据自动上传到云端并记录，校验相机唯一id和硬件序列号，防止非法数据录入，③用户手机查询停车记录详情可自主缴费(支持微信，支付宝，银行接口支付，支持每个停车场指定不同的商户进行收款)，支付后出场在免费时间内会自动抬杆。④支持app上查询附近停车场(导航，可用车位数，停车场费用，优惠券，评分，评论等)，可预约车位。⑤断电断网支持岗亭人员使用app可接管硬件进行停车记录的录入。 【技术架构】：后端开发语言java，框架oauth2+springboot2+dubble，数据库mysql/mongodb/redis，即时通讯底层框架netty4，安卓和ios均为原生开发，后台管理模板vue专业定制,MDEwOlJlcG9zaXRvcnkyNzMzNTQ1Mjk=
722,small-spring,1128,3819,Java,https://github.com/fuzhengwei/small-spring,🌱《 Spring 手撸专栏》，本专栏以 Spring 源码学习为目的，通过手写简化版 Spring 框架，了解 Spring 核心原理。在手写的过程中会简化 Spring 源码，摘取整体框架中的核心逻辑，简化代码实现过程，保留核心功能，例如：IOC、AOP、Bean生命周期、上下文、作用域、资源处理等内容实现。,MDEwOlJlcG9zaXRvcnkzNjc1NTM3NjE=
721,MaterialSearchView,627,3819,Java,https://github.com/MiguelCatalan/MaterialSearchView,Cute library to implement SearchView in a Material Design Approach,MDEwOlJlcG9zaXRvcnk0MjQ2NDIwMQ==
723,hippo4j,854,3816,Java,https://github.com/opengoofy/hippo4j,📌 强大的动态线程池框架，附带监控报警功能。支持 JDK、Tomcat、Jetty、Undertow 线程池；Dubbo、Dubbox、Kafka、RabbitMQ、RocketMQ、Hystrix 消费线程池（更多框架线程池还在适配中）。内置两种使用模式：轻量级依赖配置中心以及无中间件依赖版本。,MDEwOlJlcG9zaXRvcnkzNzczNTQyMDA=
724,RichText,562,3813,Java,https://github.com/zzhoujay/RichText,Android平台下的富文本解析器，支持Html和Markdown,MDEwOlJlcG9zaXRvcnkzOTQzNjk2NA==
